DR_NO,DATE_OCC,AREA_NAME,CRM_CD_DESC,VICT_AGE,VICT_SEX,VICT_DESCENT,PREMIS_DESC,WEAPON_DESC,STATUS_DESC,LOCATION,American Indian and Alaska Native (Proportion),Asian (Proportion),African American (Proportion),Native Hawaiian and Other Pacific Islander (Proportion),White (Proportion),Hispanic or Latino (Proportion),Year,Month
242105393,2024-02-04,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,F,H,STREET,Unknown / None Used,Invest Cont,22800    BURTON                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105390,2024-02-02,Topanga,ARSON,35,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,20200    ALLENTOWN                    DR,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105204,2024-01-30,Topanga,BATTERY - SIMPLE ASSAULT,53,M,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7000    INDEPENDENCE                 AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105208,2024-01-30,Topanga,VIOLATION OF RESTRAINING ORDER,29,F,B,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,21800    SATICOY                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105183,2024-01-30,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",X,X,X,STREET,Unknown / None Used,Invest Cont,7600    PENOBSCOT                    DR,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105206,2024-01-30,Topanga,BATTERY - SIMPLE ASSAULT,27,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,CANOGA,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105165,2024-01-30,Topanga,VEHICLE - STOLEN,X,X,X,DRIVEWAY,Unknown / None Used,Invest Cont,5800    FAIRHAVEN                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105242,2024-01-30,Topanga,BURGLARY FROM VEHICLE,53,F,W,PARKING LOT,Unknown / None Used,Invest Cont,20700    WELLS                        DR,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105202,2024-01-30,Topanga,BURGLARY,74,F,A,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22600    BURTON                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105201,2024-01-30,Topanga,BURGLARY,45,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,24300    HARTLAND                     ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105163,2024-01-30,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,6400    SHOUP                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105198,2024-01-31,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Adult Arrest,7200    KENTLAND                     AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105167,2024-01-30,Topanga,PEEPING TOM,22,F,B,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,23000    WINDOM                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105224,2024-01-30,Topanga,THEFT OF IDENTITY,63,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22800    ERWIN                        ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105184,2024-01-30,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,6900    ALABAMA                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105093,2024-01-29,Topanga,ROBBERY,19,M,X,LIQUOR STORE,SEMI-AUTOMATIC PISTOL,Juv Arrest,21100    SHERMAN                      WY,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105133,2024-01-29,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6800    WINNETKA                     AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105160,2024-01-29,Topanga,BATTERY - SIMPLE ASSAULT,55,M,W,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,20700    CLARENDON                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105180,2024-01-29,Topanga,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",21,F,O,OTHER RESIDENCE,Unknown / None Used,Invest Cont,23100    GAINFORD                     ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105175,2024-01-29,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),X,M,W,OTHER STORE,Unknown / None Used,Invest Cont,5600    PLATT                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105154,2024-01-29,Topanga,BRANDISH WEAPON,43,M,H,PARKING LOT,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,21700    SATICOY                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242106019,2024-02-19,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",46,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Adult Other,5700    CORBIN                       AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105858,2024-02-15,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,W,STREET,Unknown / None Used,Invest Cont,7100    SHADOW RIDGE                 CT,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105241,2024-01-30,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,F,H,STREET,Unknown / None Used,Invest Cont,7400    SUNNYBRAE                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105131,2024-01-29,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,OSO                          ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105092,2024-01-28,Topanga,BATTERY - SIMPLE ASSAULT,31,M,A,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7700    WINNETKA                     AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105094,2024-01-28,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",CLUB/BAT,Invest Cont,7500    INDEPENDENCE                 AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105831,2024-02-14,Topanga,DOCUMENT FORGERY / STOLEN FELONY,X,M,W,"AUTO DEALERSHIP (CHEVY, FORD, BMW, MERCEDES, ETC.)",Unknown / None Used,Invest Cont,21700    VENTURA                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105606,2024-02-08,Topanga,VIOLATION OF RESTRAINING ORDER,11,M,H,SINGLE FAMILY DWELLING,Unknown / None Used,Adult Other,21800    ROSCOE                       BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105162,2024-01-28,Topanga,VEHICLE - ATTEMPT STOLEN,61,M,W,STREET,Unknown / None Used,Invest Cont,7700    SHOUP                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105137,2024-01-28,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),61,F,W,STREET,Unknown / None Used,Invest Cont,22000    RAYEN                        ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105086,2024-01-28,Topanga,"BURGLARY, ATTEMPTED",81,M,W,THE BEVERLY CENTER,Unknown / None Used,Invest Cont,8900    HANNA                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105064,2024-01-28,Topanga,ROBBERY,32,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,20100    KESWICK                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105039,2024-01-27,Topanga,TRESPASSING,51,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22600    CLARENDON                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105061,2024-01-27,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",18,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,5600    COMO CIR,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105055,2024-01-27,Topanga,ROBBERY,35,M,X,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,20100    SHERMAN                      WY,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105105,2024-01-27,Topanga,BURGLARY FROM VEHICLE,55,F,W,STREET,Unknown / None Used,Invest Cont,23200    COHASSET                     ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105624,2024-02-09,Topanga,INTIMATE PARTNER - SIMPLE ASSAULT,47,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,5700    CANOGA                       AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105159,2024-01-29,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),80,M,W,STREET,Unknown / None Used,Invest Cont,8300    SHOUP                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105145,2024-01-29,Topanga,THEFT OF IDENTITY,35,F,O,STREET,Unknown / None Used,Adult Arrest,WYANDOTTE                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105170,2024-01-29,Topanga,THREATENING PHONE CALLS/LETTERS,25,M,O,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,23100    VOSE                         ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105132,2024-01-29,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,STREET,Unknown / None Used,Invest Cont,7700    MILWOOD                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105038,2024-01-27,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,STREET,Unknown / None Used,Invest Cont,21100    CHASE                        ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105037,2024-01-27,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,STREET,Unknown / None Used,Invest Cont,7900    WOODLAKE                     AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105070,2024-01-26,Topanga,TRESPASSING,63,F,W,YARD (RESIDENTIAL/BUSINESS),Unknown / None Used,Invest Cont,20500    OXNARD                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105027,2024-01-26,Topanga,BURGLARY,61,F,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22800    LEONORA                      DR,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105025,2024-01-26,Topanga,BURGLARY,54,M,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22100    BURTON                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242100572,2024-02-28,Topanga,BURGLARY,43,M,O,PUBLIC STORAGE,Unknown / None Used,Invest Cont,21300    VANOWEN                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105190,2024-01-30,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Adult Other,DEL VALLE                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105126,2024-01-28,Topanga,VANDALISM - MISDEAMEANOR ($399 OR UNDER),31,F,W,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,21300    SAN MIGUEL                   ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105091,2024-01-27,Topanga,"BUNCO, PETTY THEFT",60,F,O,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,5300    FALLBROOK                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105026,2024-01-26,Topanga,BURGLARY,53,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,23700    BURTON                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105015,2024-01-26,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,M,W,HIGH SCHOOL,Unknown / None Used,Invest Cont,6200    WINNETKA                     AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105007,2024-01-26,Topanga,BURGLARY,X,M,W,OTHER BUSINESS,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,6400    VARIEL                       AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105023,2024-01-26,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,F,H,PARKING LOT,VEHICLE,Adult Other,8200    DE SOTO                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105102,2024-01-26,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),40,F,W,STREET,Unknown / None Used,Invest Cont,23900    OXNARD                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105000,2024-01-25,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",45,M,W,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,22100    LONDELIUS                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105096,2024-01-25,Topanga,BURGLARY FROM VEHICLE,28,F,H,STREET,Unknown / None Used,Invest Cont,KITTRIDGE,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104981,2024-01-25,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",X,M,W,NURSING/CONVALESCENT/RETIREMENT HOME,Unknown / None Used,Invest Cont,20400    VENTURA                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104956,2024-01-25,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,M,W,DRUG STORE,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,19700    SHERMAN                      WY,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105002,2024-01-25,Topanga,VIOLATION OF COURT ORDER,46,M,H,SINGLE FAMILY DWELLING,Unknown / None Used,Adult Other,8200    HATILLO                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104983,2024-01-25,Topanga,BATTERY - SIMPLE ASSAULT,68,F,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,19900    ROSCOE                       BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242106185,2024-02-23,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),91,F,W,LIBRARY,Unknown / None Used,Invest Cont,22200    VENTURA                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105305,2024-02-01,Topanga,THEFT OF IDENTITY,66,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22700    KITTRIDGE                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105059,2024-01-27,Topanga,BURGLARY,33,F,H,PUBLIC STORAGE,Unknown / None Used,Invest Cont,7900    DEERING                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104994,2024-01-25,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,21100    SATICOY                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105014,2024-01-25,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),39,F,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,22000    DE LA OSA                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105106,2024-01-25,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),43,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,7700    DUCOR                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104931,2024-01-24,Topanga,INTIMATE PARTNER - SIMPLE ASSAULT,43,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,21500    BURBANK                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104945,2024-01-24,Topanga,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,ETON                         AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104948,2024-01-24,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,F,H,STREET,VEHICLE,Invest Cont,SHOUP                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104940,2024-01-24,Topanga,BATTERY WITH SEXUAL CONTACT,19,M,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,23000    DEL VALLE                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242106294,2024-02-26,Topanga,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,M,W,CONDOMINIUM/TOWNHOUSE,Unknown / None Used,Invest Cont,20300    MOBILE                       ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105187,2024-01-29,Topanga,BATTERY - SIMPLE ASSAULT,15,M,B,HEALTH SPA/GYM,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7500    FALLBROOK                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105369,2024-01-25,Topanga,THEFT PLAIN - PETTY ($950 & UNDER),47,F,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,8000    FALLBROOK                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104943,2024-01-24,Topanga,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),80,M,O,GARAGE/CARPORT,Unknown / None Used,Invest Cont,20200    CANTARA                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104949,2024-01-24,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),63,F,W,PARKING LOT,Unknown / None Used,Invest Cont,21400    BURBANK                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104944,2024-01-24,Topanga,BURGLARY FROM VEHICLE,45,F,W,PARKING LOT,Unknown / None Used,Invest Cont,7400    TOPANGA CANYON               BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104914,2024-01-23,Topanga,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",27,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Adult Other,6600    BOBBYBOYAR                   AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242107740,2024-01-23,Topanga,BURGLARY FROM VEHICLE,41,M,Z,PARKING LOT,Unknown / None Used,Invest Cont,21100    VICTORY                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104924,2024-01-23,Topanga,INTIMATE PARTNER - AGGRAVATED ASSAULT,51,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,22000    COVELLO                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104921,2024-01-23,Topanga,BURGLARY,43,M,X,OTHER BUSINESS,Unknown / None Used,Invest Cont,20100    SATICOY                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105788,2024-02-14,Topanga,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",41,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,8000    FARRALONE                    AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105248,2024-01-30,Topanga,THEFT OF IDENTITY,45,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,4600    BEDEL                        ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105193,2024-01-30,Topanga,BURGLARY FROM VEHICLE,53,F,B,GARAGE/CARPORT,Unknown / None Used,Invest Cont,6300    DE SOTO                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104942,2024-01-24,Topanga,BATTERY - SIMPLE ASSAULT,55,F,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,22700    BRENFORD                     ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105122,2024-01-24,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",54,M,W,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,24400    CLIPSTONE                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104911,2024-01-23,Topanga,THEFT OF IDENTITY,47,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,20700    VANOWEN                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104894,2024-01-23,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,6600    BRENNAN                      AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105010,2024-01-23,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",69,F,W,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,5900    PAT                          AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105009,2024-01-23,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",62,M,W,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,22600    MARIANO                      ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104883,2024-01-22,Topanga,VIOLATION OF RESTRAINING ORDER,20,F,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,20000    WELBY                        WY,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104907,2024-01-22,Topanga,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",38,F,H,OTHER RESIDENCE,Unknown / None Used,Invest Cont,21900    DE LA OSA                    ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104844,2024-01-22,Topanga,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,B,SINGLE FAMILY DWELLING,HAND GUN,Adult Other,22600    ROSCOE                       BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104887,2024-01-22,Topanga,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7900    TOPANGA CANYON               BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104854,2024-01-22,Topanga,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33,M,H,DRIVEWAY,Unknown / None Used,Invest Cont,6800    QUAKERTOWN                   AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104872,2024-01-22,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,DRUG STORE,Unknown / None Used,Invest Cont,21000    SHERMAN                      WY,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104874,2024-01-22,Topanga,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",36,M,O,STREET,Unknown / None Used,Invest Cont,MASON                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104842,2024-01-22,Topanga,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,PLATT                        AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104880,2024-01-22,Topanga,TRESPASSING,34,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,6700    VARIEL                       AV,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242105971,2024-02-17,Topanga,THEFT OF IDENTITY,47,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,23600    POSEY                        LN,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,2
242105011,2024-01-24,Topanga,THEFT OF IDENTITY,X,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,22100    BURBANK                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104824,2024-01-21,Topanga,BRANDISH WEAPON,17,F,H,SIDEWALK,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,SCHOENBORN                   ST,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104826,2024-01-21,Topanga,BATTERY - SIMPLE ASSAULT,61,M,W,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,20000    VENTURA                      BL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
242104833,2024-01-21,Topanga,INTIMATE PARTNER - SIMPLE ASSAULT,44,M,W,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,24500    PAT                          PL,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,2024,1
